ID;start;end;code;text;group
3;1909,34;1927,54004;EQ1;CPN;Competition
4;2018,62004;2034,78004;EQ1;J1;Journee
4;2018,62004;2034,78004;EQ1;Exterieur;Lieu
4;2018,62004;2034,78004;EQ1;AP;Type phase
4;2018,62004;2034,78004;EQ1;Busquets;Av Av DP
4;2018,62004;2034,78004;EQ1;Mascherano;Av DP
4;2018,62004;2034,78004;EQ1;Roberto;DP
4;2018,62004;2034,78004;EQ1;Suarez;FNT
4;2018,62004;2034,78004;EQ1;Occasions;Finalite
4;2018,62004;2034,78004;EQ1;All;
4;2018,62004;2034,78004;EQ1;31-45;Periode
4;2018,62004;2034,78004;EQ1;0;Score
4;2018,62004;2034,78004;EQ1;Passes clees;Av DP
4;2018,62004;2034,78004;EQ1;Passes clees;DP
4;2018,62004;2034,78004;EQ1;CPN;Competition
5;2471,34004;2488,62004;EQ1;J1;Journee
5;2471,34004;2488,62004;EQ1;Exterieur;Lieu
5;2471,34004;2488,62004;EQ1;AR;Type phase
5;2471,34004;2488,62004;EQ1;Suarez;Av Av DP
5;2471,34004;2488,62004;EQ1;Iniesta;Av DP
5;2471,34004;2488,62004;EQ1;Messi;DP
5;2471,34004;2488,62004;EQ1;Suarez;FNT
5;2471,34004;2488,62004;EQ1;1/2 occasions;Finalite
5;2471,34004;2488,62004;EQ1;All;
5;2471,34004;2488,62004;EQ1;31-45;Periode
5;2471,34004;2488,62004;EQ1;0;Score
5;2471,34004;2488,62004;EQ1;Passes clees;Av DP
5;2471,34004;2488,62004;EQ1;Passes clees;DP
5;2471,34004;2488,62004;EQ1;CPN;Competition
6;2883,501668;4206,501667;Temps;Mascherano;
6;2883,501668;4206,501667;Temps;Alba;
6;2883,501668;4206,501667;Temps;Vermaelen;
6;2883,501668;4206,501667;Temps;Roberto;
6;2883,501668;4206,501667;Temps;Busquets;
6;2883,501668;4206,501667;Temps;Rakitic;
6;2883,501668;4206,501667;Temps;Iniesta;
6;2883,501668;4206,501667;Temps;Rafinha;
6;2883,501668;4206,501667;Temps;Messi;
6;2883,501668;4206,501667;Temps;Suarez;
6;2883,501668;4206,501667;Temps;Exterieur;Lieu
6;2883,501668;4206,501667;Temps;J1;Journee
6;2883,501668;4206,501667;Temps;All;
6;2883,501668;4206,501667;Temps;CPN;Competition
7;3397,621667;3417,941707;EQ1;J1;Journee
7;3397,621667;3417,941707;EQ1;Exterieur;Lieu
7;3397,621667;3417,941707;EQ1;AP;Type phase
7;3397,621667;3417,941707;EQ1;Iniesta;Av Av DP
7;3397,621667;3417,941707;EQ1;Rakitic;Av DP
7;3397,621667;3417,941707;EQ1;Alba;DP
7;3397,621667;3417,941707;EQ1;Suarez;FNT
7;3397,621667;3417,941707;EQ1;But;Finalite
7;3397,621667;3417,941707;EQ1;All;
7;3397,621667;3417,941707;EQ1;45-60;Periode
7;3397,621667;3417,941707;EQ1;0;Score
7;3397,621667;3417,941707;EQ1;Passes clees;Av DP
7;3397,621667;3417,941707;EQ1;CPN;Competition
8;3738,701707;3760,341707;EQ1;J1;Journee
8;3738,701707;3760,341707;EQ1;Exterieur;Lieu
8;3738,701707;3760,341707;EQ1;AP;Type phase
8;3738,701707;3760,341707;EQ1;Rafinha;Av Av DP
8;3738,701707;3760,341707;EQ1;Messi;Av DP
8;3738,701707;3760,341707;EQ1;Rafinha;DP
8;3738,701707;3760,341707;EQ1;Roberto;FNT
8;3738,701707;3760,341707;EQ1;Occasions;Finalite
8;3738,701707;3760,341707;EQ1;All;
8;3738,701707;3760,341707;EQ1;45-60;Periode
8;3738,701707;3760,341707;EQ1;+1;Score
8;3738,701707;3760,341707;EQ1;Passes clees;DP
8;3738,701707;3760,341707;EQ1;CPN;Competition
9;4206,501667;5102,861667;Temps;Alba;
9;4206,501667;5102,861667;Temps;Mascherano;
9;4206,501667;5102,861667;Temps;Vermaelen;
9;4206,501667;5102,861667;Temps;Roberto;
9;4206,501667;5102,861667;Temps;Iniesta;
9;4206,501667;5102,861667;Temps;Rakitic;
9;4206,501667;5102,861667;Temps;Messi;
9;4206,501667;5102,861667;Temps;Suarez;
9;4206,501667;5102,861667;Temps;Bartra;
9;4206,501667;5102,861667;Temps;Rafinha;
9;4206,501667;5102,861667;Temps;Exterieur;Lieu
9;4206,501667;5102,861667;Temps;J1;Journee
9;4206,501667;5102,861667;Temps;All;
9;4206,501667;5102,861667;Temps;CPN;Competition
10;5102,861667;5831,341707;Temps;Alba;
10;5102,861667;5831,341707;Temps;Vermaelen;
10;5102,861667;5831,341707;Temps;Mascherano;
10;5102,861667;5831,341707;Temps;Rakitic;
10;5102,861667;5831,341707;Temps;Iniesta;
10;5102,861667;5831,341707;Temps;Suarez;
10;5102,861667;5831,341707;Temps;Roberto;
10;5102,861667;5831,341707;Temps;Messi;
10;5102,861667;5831,341707;Temps;Ramirez;
10;5102,861667;5831,341707;Temps;Bartra;
10;5102,861667;5831,341707;Temps;Exterieur;Lieu
10;5102,861667;5831,341707;Temps;J1;Journee
10;5102,861667;5831,341707;Temps;All;
10;5102,861667;5831,341707;Temps;CPN;Competition
11;5367,821707;5387,741707;EQ1;J1;Journee
11;5367,821707;5387,741707;EQ1;Exterieur;Lieu
11;5367,821707;5387,741707;EQ1;AR;Type phase
11;5367,821707;5387,741707;EQ1;Rakitic;DP
11;5367,821707;5387,741707;EQ1;Messi;FNT
11;5367,821707;5387,741707;EQ1;Occasions;Finalite
11;5367,821707;5387,741707;EQ1;All;
11;5367,821707;5387,741707;EQ1;76-90;Periode
11;5367,821707;5387,741707;EQ1;+1;Score
11;5367,821707;5387,741707;EQ1;Passes clees;DP
11;5367,821707;5387,741707;EQ1;CPN;Competition
12;5831,54004;8604,70004;Temps;Roberto;
12;5831,54004;8604,70004;Temps;Mascherano;
12;5831,54004;8604,70004;Temps;Vermaelen;
12;5831,54004;8604,70004;Temps;Alba;
12;5831,54004;8604,70004;Temps;Busquets;
12;5831,54004;8604,70004;Temps;Rakitic;
12;5831,54004;8604,70004;Temps;Iniesta;
12;5831,54004;8604,70004;Temps;Messi;
12;5831,54004;8604,70004;Temps;Neymar;
12;5831,54004;8604,70004;Temps;Suarez;
12;5831,54004;8604,70004;Temps;Domicile;Lieu
12;5831,54004;8604,70004;Temps;J2;Journee
12;5831,54004;8604,70004;Temps;All;
12;5831,54004;8604,70004;Temps;CPN;Competition
13;6193,82004;6214,46004;EQ1;Domicile;Lieu
13;6193,82004;6214,46004;EQ1;J2;Journee
13;6193,82004;6214,46004;EQ1;AP;Type phase
13;6193,82004;6214,46004;EQ1;Busquets;Av Av DP
13;6193,82004;6214,46004;EQ1;Messi;Av DP
13;6193,82004;6214,46004;EQ1;Iniesta;DP
13;6193,82004;6214,46004;EQ1;Suarez;FNT
13;6193,82004;6214,46004;EQ1;1/2 occasions;Finalite
13;6193,82004;6214,46004;EQ1;All;
13;6193,82004;6214,46004;EQ1;0-15;Periode
13;6193,82004;6214,46004;EQ1;0;Score
13;6193,82004;6214,46004;EQ1;CPN;Competition
14;6406,087703;6426,10004;EQ1;J2;Journee
14;6406,087703;6426,10004;EQ1;Domicile;Lieu
14;6406,087703;6426,10004;EQ1;AP;Type phase
14;6406,087703;6426,10004;EQ1;Alba;Av Av DP
14;6406,087703;6426,10004;EQ1;Iniesta;Av DP
14;6406,087703;6426,10004;EQ1;Suarez;DP
14;6406,087703;6426,10004;EQ1;Messi;FNT
14;6406,087703;6426,10004;EQ1;Occasions;Finalite
14;6406,087703;6426,10004;EQ1;All;
14;6406,087703;6426,10004;EQ1;0-15;Periode
14;6406,087703;6426,10004;EQ1;0;Score
14;6406,087703;6426,10004;EQ1;CPN;Competition
14;6406,087703;6426,10004;EQ1;Passes clees;Av DP
15;6612,618674;6637,18004;EQ1;Domicile;Lieu
15;6612,618674;6637,18004;EQ1;J2;Journee
15;6612,618674;6637,18004;EQ1;AP;Type phase
15;6612,618674;6637,18004;EQ1;Alba;Av Av DP
15;6612,618674;6637,18004;EQ1;Iniesta;Av DP
15;6612,618674;6637,18004;EQ1;Neymar;DP
15;6612,618674;6637,18004;EQ1;Messi;FNT
15;6612,618674;6637,18004;EQ1;1/2 occasions;Finalite
15;6612,618674;6637,18004;EQ1;All;
15;6612,618674;6637,18004;EQ1;0-15;Periode
15;6612,618674;6637,18004;EQ1;0;Score
15;6612,618674;6637,18004;EQ1;CPN;Competition
16;7230,226556;7247,90004;EQ1;Domicile;Lieu
16;7230,226556;7247,90004;EQ1;J2;Journee
16;7230,226556;7247,90004;EQ1;All;
16;7230,226556;7247,90004;EQ1;AR;Type phase
16;7230,226556;7247,90004;EQ1;Mascherano;Av DP
16;7230,226556;7247,90004;EQ1;Rakitic;DP
16;7230,226556;7247,90004;EQ1;Messi;FNT
16;7230,226556;7247,90004;EQ1;1/2 occasions;Finalite
16;7230,226556;7247,90004;EQ1;16-30;Periode
16;7230,226556;7247,90004;EQ1;0;Score
16;7230,226556;7247,90004;EQ1;CPN;Competition
16;7230,226556;7247,90004;EQ1;Passes clees;DP
17;7325,98004;7339,90004;EQ1;Domicile;Lieu
17;7325,98004;7339,90004;EQ1;J2;Journee
17;7325,98004;7339,90004;EQ1;All;
17;7325,98004;7339,90004;EQ1;Mascherano;FNT
17;7325,98004;7339,90004;EQ1;Messi;DP
17;7325,98004;7339,90004;EQ1;Iniesta;Av DP
17;7325,98004;7339,90004;EQ1;Rakitic;Av Av DP
17;7325,98004;7339,90004;EQ1;Occasions;Finalite
17;7325,98004;7339,90004;EQ1;16-30;Periode
17;7325,98004;7339,90004;EQ1;0;Score
17;7325,98004;7339,90004;EQ1;CPN;Competition
17;7325,98004;7339,90004;EQ1;Passes clees;DP
18;7535,62004;7548,42004;EQ1;J2;Journee
18;7535,62004;7548,42004;EQ1;Domicile;Lieu
18;7535,62004;7548,42004;EQ1;AP;Type phase
18;7535,62004;7548,42004;EQ1;Rakitic;Av Av DP
18;7535,62004;7548,42004;EQ1;Messi;Av DP
18;7535,62004;7548,42004;EQ1;Mascherano;DP
18;7535,62004;7548,42004;EQ1;Messi;FNT
18;7535,62004;7548,42004;EQ1;1/2 occasions;Finalite
18;7535,62004;7548,42004;EQ1;All;
18;7535,62004;7548,42004;EQ1;16-30;Periode
18;7535,62004;7548,42004;EQ1;0;Score
18;7535,62004;7548,42004;EQ1;CPN;Competition
19;7714,74004;7744,46004;EQ1;Domicile;Lieu
19;7714,74004;7744,46004;EQ1;J2;Journee
19;7714,74004;7744,46004;EQ1;All;
19;7714,74004;7744,46004;EQ1;Mascherano;Av Av DP
19;7714,74004;7744,46004;EQ1;Busquets;Av DP
19;7714,74004;7744,46004;EQ1;Messi;DP
19;7714,74004;7744,46004;EQ1;Neymar;FNT
19;7714,74004;7744,46004;EQ1;AP;Type phase
19;7714,74004;7744,46004;EQ1;1/2 occasions;Finalite
19;7714,74004;7744,46004;EQ1;31-45;Periode
19;7714,74004;7744,46004;EQ1;0;Score
19;7714,74004;7744,46004;EQ1;CPN;Competition
20;7860,02004;7885,26004;EQ1;Domicile;Lieu
20;7860,02004;7885,26004;EQ1;J2;Journee
20;7860,02004;7885,26004;EQ1;All;
20;7860,02004;7885,26004;EQ1;Suarez;Av Av DP
20;7860,02004;7885,26004;EQ1;Iniesta;Av DP
20;7860,02004;7885,26004;EQ1;AP;Type phase
20;7860,02004;7885,26004;EQ1;Roberto;DP
20;7860,02004;7885,26004;EQ1;Rakitic;FNT
20;7860,02004;7885,26004;EQ1;1/2 occasions;Finalite
20;7860,02004;7885,26004;EQ1;31-45;Periode
20;7860,02004;7885,26004;EQ1;0;Score
20;7860,02004;7885,26004;EQ1;CPN;Competition
20;7860,02004;7885,26004;EQ1;Passes clees;Av DP
21;7927,58004;7951,98004;EQ1;Domicile;Lieu
21;7927,58004;7951,98004;EQ1;J2;Journee
21;7927,58004;7951,98004;EQ1;All;
21;7927,58004;7951,98004;EQ1;AP;Type phase
21;7927,58004;7951,98004;EQ1;Rakitic;Av Av DP
21;7927,58004;7951,98004;EQ1;Busquets;Av DP
21;7927,58004;7951,98004;EQ1;Iniesta;DP
21;7927,58004;7951,98004;EQ1;Suarez;FNT
21;7927,58004;7951,98004;EQ1;Occasions;Finalite
21;7927,58004;7951,98004;EQ1;31-45;Periode
21;7927,58004;7951,98004;EQ1;0;Score
21;7927,58004;7951,98004;EQ1;CPN;Competition
21;7927,58004;7951,98004;EQ1;Passes clees;DP
22;8322,757372;8349,66004;EQ1;Domicile;Lieu
22;8322,757372;8349,66004;EQ1;J2;Journee
22;8322,757372;8349,66004;EQ1;All;
22;8322,757372;8349,66004;EQ1;AP;Type phase
22;8322,757372;8349,66004;EQ1;Roberto;Av Av DP
22;8322,757372;8349,66004;EQ1;Messi;Av DP
22;8322,757372;8349,66004;EQ1;Rakitic;DP
22;8322,757372;8349,66004;EQ1;Suarez;FNT
22;8322,757372;8349,66004;EQ1;1/2 occasions;Finalite
22;8322,757372;8349,66004;EQ1;31-45;Periode
22;8322,757372;8349,66004;EQ1;0;Score
22;8322,757372;8349,66004;EQ1;CPN;Competition
22;8322,757372;8349,66004;EQ1;Passes clees;Av DP
23;8604,901667;9671,341667;Temps;Mascherano;
23;8604,901667;9671,341667;Temps;Alba;
23;8604,901667;9671,341667;Temps;Busquets;
23;8604,901667;9671,341667;Temps;Rakitic;
23;8604,901667;9671,341667;Temps;Iniesta;
23;8604,901667;9671,341667;Temps;Neymar;
23;8604,901667;9671,341667;Temps;Suarez;
23;8604,901667;9671,341667;Temps;Roberto;
23;8604,901667;9671,341667;Temps;Messi;
23;8604,901667;9671,341667;Temps;Vermaelen;
23;8604,901667;9671,341667;Temps;Domicile;Lieu
23;8604,901667;9671,341667;Temps;J2;Journee
23;8604,901667;9671,341667;Temps;All;
23;8604,901667;9671,341667;Temps;CPN;Competition
24;8974,621707;9002,701707;EQ1;Domicile;Lieu
24;8974,621707;9002,701707;EQ1;J2;Journee
24;8974,621707;9002,701707;EQ1;All;
24;8974,621707;9002,701707;EQ1;AR;Type phase
24;8974,621707;9002,701707;EQ1;Iniesta;Av Av DP
24;8974,621707;9002,701707;EQ1;Busquets;Av DP
24;8974,621707;9002,701707;EQ1;Neymar;DP
24;8974,621707;9002,701707;EQ1;Messi;FNT
24;8974,621707;9002,701707;EQ1;Occasions;Finalite
24;8974,621707;9002,701707;EQ1;45-60;Periode
24;8974,621707;9002,701707;EQ1;0;Score
24;8974,621707;9002,701707;EQ1;CPN;Competition
24;8974,621707;9002,701707;EQ1;Busquets;Av DP
25;9026,461707;9036,701707;EQ1;Domicile;Lieu
25;9026,461707;9036,701707;EQ1;J2;Journee
25;9026,461707;9036,701707;EQ1;All;
25;9026,461707;9036,701707;EQ1;AP;Type phase
25;9026,461707;9036,701707;EQ1;Rakitic;DP
25;9026,461707;9036,701707;EQ1;Vermaelen;FNT
25;9026,461707;9036,701707;EQ1;1/2 occasions;Finalite
25;9026,461707;9036,701707;EQ1;45-60;Periode
25;9026,461707;9036,701707;EQ1;0;Score
25;9026,461707;9036,701707;EQ1;CPN;Competition
26;9344,105146;9363,541707;EQ1;Domicile;Lieu
26;9344,105146;9363,541707;EQ1;J2;Journee
26;9344,105146;9363,541707;EQ1;All;
26;9344,105146;9363,541707;EQ1;AR;Type phase
26;9344,105146;9363,541707;EQ1;Roberto;Av DP
26;9344,105146;9363,541707;EQ1;Iniesta;DP
26;9344,105146;9363,541707;EQ1;Messi;FNT
26;9344,105146;9363,541707;EQ1;Occasions;Finalite
26;9344,105146;9363,541707;EQ1;45-60;Periode
26;9344,105146;9363,541707;EQ1;0;Score
26;9344,105146;9363,541707;EQ1;CPN;Competition
27;9381,154369;9393,781707;EQ1;Domicile;Lieu
27;9381,154369;9393,781707;EQ1;J2;Journee
27;9381,154369;9393,781707;EQ1;All;
27;9381,154369;9393,781707;EQ1;AP;Type phase
27;9381,154369;9393,781707;EQ1;Rakitic;Av DP
27;9381,154369;9393,781707;EQ1;Busquets;DP
27;9381,154369;9393,781707;EQ1;Iniesta;FNT
27;9381,154369;9393,781707;EQ1;1/2 occasions;Finalite
27;9381,154369;9393,781707;EQ1;45-60;Periode
27;9381,154369;9393,781707;EQ1;0;Score
27;9381,154369;9393,781707;EQ1;CPN;Competition
28;9671,541707;11066,10167;Temps;Mascherano;
28;9671,541707;11066,10167;Temps;Alba;
28;9671,541707;11066,10167;Temps;Busquets;
28;9671,541707;11066,10167;Temps;Iniesta;
28;9671,541707;11066,10167;Temps;Neymar;
28;9671,541707;11066,10167;Temps;Suarez;
28;9671,541707;11066,10167;Temps;Roberto;
28;9671,541707;11066,10167;Temps;Messi;
28;9671,541707;11066,10167;Temps;Vermaelen;
28;9671,541707;11066,10167;Temps;Rafinha;
28;9671,541707;11066,10167;Temps;Domicile;Lieu
28;9671,541707;11066,10167;Temps;J2;Journee
28;9671,541707;11066,10167;Temps;All;
28;9671,541707;11066,10167;Temps;CPN;Competition
29;9717,233525;9737,581707;EQ1;Domicile;Lieu
29;9717,233525;9737,581707;EQ1;J2;Journee
29;9717,233525;9737,581707;EQ1;All;
29;9717,233525;9737,581707;EQ1;AP;Type phase
29;9717,233525;9737,581707;EQ1;Neymar;Av Av DP
29;9717,233525;9737,581707;EQ1;Iniesta;Av DP
29;9717,233525;9737,581707;EQ1;Roberto;DP
29;9717,233525;9737,581707;EQ1;Suarez;FNT
29;9717,233525;9737,581707;EQ1;1/2 occasions;Finalite
29;9717,233525;9737,581707;EQ1;61-75;Periode
29;9717,233525;9737,581707;EQ1;0;Score
29;9717,233525;9737,581707;EQ1;CPN;Competition
29;9717,233525;9737,581707;EQ1;Passes clees;Av DP
30;10032,18167;10051,30171;EQ1;Domicile;Lieu
30;10032,18167;10051,30171;EQ1;J2;Journee
30;10032,18167;10051,30171;EQ1;All;
30;10032,18167;10051,30171;EQ1;AP;Type phase
30;10032,18167;10051,30171;EQ1;Rafinha;Av Av DP
30;10032,18167;10051,30171;EQ1;Roberto;Av DP
30;10032,18167;10051,30171;EQ1;Rafinha;DP
30;10032,18167;10051,30171;EQ1;Messi;FNT
30;10032,18167;10051,30171;EQ1;Occasions;Finalite
30;10032,18167;10051,30171;EQ1;61-75;Periode
30;10032,18167;10051,30171;EQ1;0;Score
30;10032,18167;10051,30171;EQ1;CPN;Competition
31;10218,54519;10237,42171;EQ1;Domicile;Lieu
31;10218,54519;10237,42171;EQ1;J2;Journee
31;10218,54519;10237,42171;EQ1;All;
31;10218,54519;10237,42171;EQ1;AP;Type phase
31;10218,54519;10237,42171;EQ1;Roberto;Av DP
31;10218,54519;10237,42171;EQ1;Suarez;DP
31;10218,54519;10237,42171;EQ1;Vermaelen;FNT
31;10218,54519;10237,42171;EQ1;But;Finalite
31;10218,54519;10237,42171;EQ1;61-75;Periode
31;10218,54519;10237,42171;EQ1;0;Score
31;10218,54519;10237,42171;EQ1;CPN;Competition
32;10389,34409;10409,38171;EQ1;Domicile;Lieu
32;10389,34409;10409,38171;EQ1;J2;Journee
32;10389,34409;10409,38171;EQ1;All;
32;10389,34409;10409,38171;EQ1;AP;Type phase
32;10389,34409;10409,38171;EQ1;Rafinha;Av DP
32;10389,34409;10409,38171;EQ1;Neymar;DP
32;10389,34409;10409,38171;EQ1;Rafinha;FNT
32;10389,34409;10409,38171;EQ1;1/2 occasions;Finalite
32;10389,34409;10409,38171;EQ1;61-75;Periode
32;10389,34409;10409,38171;EQ1;+1;Score
32;10389,34409;10409,38171;EQ1;CPN;Competition
32;10389,34409;10409,38171;EQ1;Passes clees;DP
33;10456,66171;10475,42171;EQ1;Domicile;Lieu
33;10456,66171;10475,42171;EQ1;J2;Journee
33;10456,66171;10475,42171;EQ1;All;
33;10456,66171;10475,42171;EQ1;AP;Type phase
33;10456,66171;10475,42171;EQ1;Iniesta;Av Av DP
33;10456,66171;10475,42171;EQ1;Messi;Av DP
33;10456,66171;10475,42171;EQ1;Alba;DP
33;10456,66171;10475,42171;EQ1;Suarez;FNT
33;10456,66171;10475,42171;EQ1;Occasions;Finalite
33;10456,66171;10475,42171;EQ1;76-90;Periode
33;10456,66171;10475,42171;EQ1;+1;Score
33;10456,66171;10475,42171;EQ1;CPN;Competition
33;10456,66171;10475,42171;EQ1;Passes clees;Av DP
34;10897,01928;10913,54171;EQ1;Domicile;Lieu
34;10897,01928;10913,54171;EQ1;J2;Journee
34;10897,01928;10913,54171;EQ1;All;
34;10897,01928;10913,54171;EQ1;AR;Type phase
34;10897,01928;10913,54171;EQ1;Messi;Av DP
34;10897,01928;10913,54171;EQ1;Neymar;DP
34;10897,01928;10913,54171;EQ1;Messi;FNT
34;10897,01928;10913,54171;EQ1;Occasions;Finalite
34;10897,01928;10913,54171;EQ1;76-90;Periode
34;10897,01928;10913,54171;EQ1;+1;Score
34;10897,01928;10913,54171;EQ1;CPN;Competition
35;11066,30171;11265,90167;Temps;Mascherano;
35;11066,30171;11265,90167;Temps;Alba;
35;11066,30171;11265,90167;Temps;Busquets;
35;11066,30171;11265,90167;Temps;Iniesta;
35;11066,30171;11265,90167;Temps;Suarez;
35;11066,30171;11265,90167;Temps;Roberto;
35;11066,30171;11265,90167;Temps;Messi;
35;11066,30171;11265,90167;Temps;Vermaelen;
35;11066,30171;11265,90167;Temps;Ramirez;
35;11066,30171;11265,90167;Temps;Rafinha;
35;11066,30171;11265,90167;Temps;Domicile;Lieu
35;11066,30171;11265,90167;Temps;J2;Journee
35;11066,30171;11265,90167;Temps;All;
35;11066,30171;11265,90167;Temps;CPN;Competition
36;11266,10171;11489,54171;Temps;Mascherano;
36;11266,10171;11489,54171;Temps;Alba;
36;11266,10171;11489,54171;Temps;Busquets;
36;11266,10171;11489,54171;Temps;Iniesta;
36;11266,10171;11489,54171;Temps;Suarez;
36;11266,10171;11489,54171;Temps;Roberto;
36;11266,10171;11489,54171;Temps;Messi;
36;11266,10171;11489,54171;Temps;Mathieu;
36;11266,10171;11489,54171;Temps;Ramirez;
36;11266,10171;11489,54171;Temps;Rafinha;
36;11266,10171;11489,54171;Temps;Domicile;Lieu
36;11266,10171;11489,54171;Temps;J2;Journee
36;11266,10171;11489,54171;Temps;All;
36;11266,10171;11489,54171;Temps;CPN;Competition
37;11489,74004;13133,98;Temps;Vermaelen;
37;11489,74004;13133,98;Temps;Mascherano;
37;11489,74004;13133,98;Temps;Alba;
37;11489,74004;13133,98;Temps;Roberto;
37;11489,74004;13133,98;Temps;Busquets;
37;11489,74004;13133,98;Temps;Rakitic;
37;11489,74004;13133,98;Temps;Iniesta;
37;11489,74004;13133,98;Temps;Neymar;
37;11489,74004;13133,98;Temps;Suarez;
37;11489,74004;13133,98;Temps;Rafinha;
37;11489,74004;13133,98;Temps;Exterieur;Lieu
37;11489,74004;13133,98;Temps;J3;Journee
37;11489,74004;13133,98;Temps;All;
37;11489,74004;13133,98;Temps;CPN;Competition
38;12315,95638;12338,06004;EQ1;Exterieur;Lieu
38;12315,95638;12338,06004;EQ1;J3;Journee
38;12315,95638;12338,06004;EQ1;All;
38;12315,95638;12338,06004;EQ1;Mascherano;Av Av DP
38;12315,95638;12338,06004;EQ1;Alba;Av DP
38;12315,95638;12338,06004;EQ1;Iniesta;DP
38;12315,95638;12338,06004;EQ1;Rakitic;FNT
38;12315,95638;12338,06004;EQ1;AP;Type phase
38;12315,95638;12338,06004;EQ1;Occasions;Finalite
38;12315,95638;12338,06004;EQ1;0-15;Periode
38;12315,95638;12338,06004;EQ1;0;Score
38;12315,95638;12338,06004;EQ1;CPN;Competition
38;12315,95638;12338,06004;EQ1;Passes clees;DP
39;12379,26004;12399,18004;EQ1;Exterieur;Lieu
39;12379,26004;12399,18004;EQ1;J3;Journee
39;12379,26004;12399,18004;EQ1;All;
39;12379,26004;12399,18004;EQ1;AP;Type phase
39;12379,26004;12399,18004;EQ1;Busquets;Av Av DP
39;12379,26004;12399,18004;EQ1;Iniesta;Av DP
39;12379,26004;12399,18004;EQ1;Suarez;DP
39;12379,26004;12399,18004;EQ1;Rafinha;FNT
39;12379,26004;12399,18004;EQ1;1/2 occasions;Finalite
39;12379,26004;12399,18004;EQ1;0-15;Periode
39;12379,26004;12399,18004;EQ1;0;Score
39;12379,26004;12399,18004;EQ1;CPN;Competition
40;12919,74004;12928,17177;EQ1;Exterieur;Lieu
40;12919,74004;12928,17177;EQ1;J3;Journee
40;12919,74004;12928,17177;EQ1;All;
40;12919,74004;12928,17177;EQ1;CPA;Type phase
40;12919,74004;12928,17177;EQ1;Rakitic;Av DP
40;12919,74004;12928,17177;EQ1;Rafinha;DP
40;12919,74004;12928,17177;EQ1;Suarez;FNT
40;12919,74004;12928,17177;EQ1;Occasions;Finalite
40;12919,74004;12928,17177;EQ1;16-30;Periode
40;12919,74004;12928,17177;EQ1;0;Score
40;12919,74004;12928,17177;EQ1;CPN;Competition
41;13134,18;14247,46004;Temps;Mathieu;
41;13134,18;14247,46004;Temps;Mascherano;
41;13134,18;14247,46004;Temps;Alba;
41;13134,18;14247,46004;Temps;Roberto;
41;13134,18;14247,46004;Temps;Busquets;
41;13134,18;14247,46004;Temps;Rakitic;
41;13134,18;14247,46004;Temps;Iniesta;
41;13134,18;14247,46004;Temps;Neymar;
41;13134,18;14247,46004;Temps;Suarez;
41;13134,18;14247,46004;Temps;Rafinha;
41;13134,18;14247,46004;Temps;Exterieur;Lieu
41;13134,18;14247,46004;Temps;J3;Journee
41;13134,18;14247,46004;Temps;All;
41;13134,18;14247,46004;Temps;CPN;Competition
42;13537,33873;13559,14004;EQ1;Exterieur;Lieu
42;13537,33873;13559,14004;EQ1;J3;Journee
42;13537,33873;13559,14004;EQ1;All;
42;13537,33873;13559,14004;EQ1;AR;Type phase
42;13537,33873;13559,14004;EQ1;Mascherano;Av DP
42;13537,33873;13559,14004;EQ1;Suarez;DP
42;13537,33873;13559,14004;EQ1;Neymar;FNT
42;13537,33873;13559,14004;EQ1;Occasions;Finalite
42;13537,33873;13559,14004;EQ1;31-45;Periode
42;13537,33873;13559,14004;EQ1;0;Score
42;13537,33873;13559,14004;EQ1;CPN;Competition
42;13537,33873;13559,14004;EQ1;Passes clees;Av DP
43;14247,66167;15109,58167;Temps;Mathieu;
43;14247,66167;15109,58167;Temps;Mascherano;
43;14247,66167;15109,58167;Temps;Alba;
43;14247,66167;15109,58167;Temps;Roberto;
43;14247,66167;15109,58167;Temps;Busquets;
43;14247,66167;15109,58167;Temps;Rakitic;
43;14247,66167;15109,58167;Temps;Iniesta;
43;14247,66167;15109,58167;Temps;Neymar;
43;14247,66167;15109,58167;Temps;Suarez;
43;14247,66167;15109,58167;Temps;Rafinha;
43;14247,66167;15109,58167;Temps;Exterieur;Lieu
43;14247,66167;15109,58167;Temps;J3;Journee
43;14247,66167;15109,58167;Temps;All;
43;14247,66167;15109,58167;Temps;CPN;Competition
44;14806,78171;14816,90171;EQ1;Exterieur;Lieu
44;14806,78171;14816,90171;EQ1;J3;Journee
44;14806,78171;14816,90171;EQ1;All;
44;14806,78171;14816,90171;EQ1;CPA;Type phase
44;14806,78171;14816,90171;EQ1;Neymar;FNT
44;14806,78171;14816,90171;EQ1;But;Finalite
44;14806,78171;14816,90171;EQ1;45-60;Periode
44;14806,78171;14816,90171;EQ1;-1;Score
44;14806,78171;14816,90171;EQ1;CPN;Competition
45;15109,78171;17104,1;Temps;Busquets;
45;15109,78171;17104,1;Temps;Roberto;
45;15109,78171;17104,1;Temps;Messi;
45;15109,78171;17104,1;Temps;Mascherano;
45;15109,78171;17104,1;Temps;Iniesta;
45;15109,78171;17104,1;Temps;Mathieu;
45;15109,78171;17104,1;Temps;Suarez;
45;15109,78171;17104,1;Temps;Rafinha;
45;15109,78171;17104,1;Temps;Alba;
45;15109,78171;17104,1;Temps;Neymar;
45;15109,78171;17104,1;Temps;Exterieur;Lieu
